campaign_id,customer_id,channel,sent_date,response
1588,780,DisplayAd,2022-06-11,0
1589,780,Email,2022-01-02,0
1590,780,Email,2022-03-09,1
1591,781,Email,2022-12-18,0
1592,781,Email,2020-01-06,1
1593,782,Email,2020-02-19,0
1594,782,Email,2022-02-16,0
1595,783,Email,2020-03-13,0
1596,783,DisplayAd,2020-04-09,0
1597,783,SMS,2022-08-17,0
1598,784,SMS,2022-12-10,1
1599,784,Email,2020-03-17,1
1600,785,DisplayAd,2021-10-11,1
1601,786,DisplayAd,2021-04-09,0
1602,786,SMS,2021-11-16,1
1603,786,Email,2020-09-18,0
1604,787,Email,2021-12-26,0
1605,787,DisplayAd,2022-04-27,0
1606,788,SMS,2021-08-04,1
1607,788,DisplayAd,2020-03-20,1
1608,789,SMS,2021-12-21,1
1609,790,Social,2022-01-07,0
1610,790,SMS,2022-09-16,0
1611,791,DisplayAd,2022-06-13,0
1612,791,Email,2022-05-08,0
1613,791,Social,2021-09-11,1
1614,792,DisplayAd,2021-10-13,1
1615,792,SMS,2021-12-20,0
1616,793,SMS,2021-09-13,1
1617,793,DisplayAd,2022-11-15,1
1618,793,Social,2021-05-09,0
1619,794,Email,2022-06-20,1
1620,795,SMS,2020-12-26,0
1621,796,Email,2022-07-19,0
1622,796,Email,2020-05-31,0
1623,797,Email,2021-05-19,0
1624,797,DisplayAd,2020-05-25,1
1625,797,Social,2022-06-03,1
1626,798,SMS,2021-01-05,1
1627,799,Social,2022-09-28,1
1628,800,SMS,2020-01-14,0
1629,800,DisplayAd,2022-03-20,1
1630,801,SMS,2022-01-13,0
1631,802,SMS,2020-09-22,0
1632,802,Social,2022-11-23,0
1633,803,SMS,2020-02-26,0
1634,804,Email,2021-05-06,1
1635,804,Social,2022-07-21,1
1636,805,DisplayAd,2022-12-31,1
1637,805,Email,2022-01-12,0
1638,805,Social,2021-03-07,0
1639,806,DisplayAd,2022-01-07,1
1640,807,Social,2020-01-29,0
1641,807,DisplayAd,2020-03-19,1
1642,808,Social,2022-09-05,1
1643,808,SMS,2021-04-02,1
1644,809,SMS,2022-11-21,1
1645,809,Email,2021-05-03,0
1646,809,DisplayAd,2020-04-26,1
1647,810,SMS,2021-05-19,1
1648,810,DisplayAd,2021-04-12,0
1649,810,DisplayAd,2021-03-29,0
1650,811,Social,2020-04-23,0
1651,811,SMS,2022-03-15,0
1652,811,Social,2020-12-17,1
1653,812,Email,2021-10-25,0
1654,812,Social,2021-06-16,0
1655,813,DisplayAd,2022-12-05,1
1656,813,Email,2022-03-10,1
1657,814,SMS,2022-10-07,1
1658,814,Social,2022-04-25,1
1659,815,Email,2020-08-13,0
1660,816,Social,2020-05-12,0
1661,817,Email,2021-08-21,1
1662,817,SMS,2022-03-14,0
1663,818,DisplayAd,2022-04-13,1
1664,818,SMS,2020-08-28,0
1665,818,Email,2022-07-21,0
1666,819,Social,2020-01-28,0
1667,819,Social,2020-08-10,0
1668,819,DisplayAd,2021-07-22,1
1669,820,DisplayAd,2022-10-07,1
1670,821,Email,2022-09-03,0
1671,821,Social,2022-10-25,0
1672,821,DisplayAd,2022-09-16,1
1673,822,SMS,2020-10-29,0
1674,822,SMS,2022-02-02,1
1675,823,SMS,2021-10-06,1
1676,823,DisplayAd,2020-10-24,0
1677,824,SMS,2021-11-14,0
1678,824,DisplayAd,2021-12-23,1
1679,825,DisplayAd,2020-01-24,0
1680,825,DisplayAd,2021-03-01,0
1681,825,Social,2022-01-27,0
1682,826,Email,2022-04-04,1
1683,826,SMS,2020-11-05,0
1684,826,Email,2021-09-12,0
1685,827,DisplayAd,2021-12-27,1
1686,827,Email,2022-07-11,1
1687,827,DisplayAd,2022-11-08,1
1688,828,DisplayAd,2022-03-17,1
1689,828,SMS,2020-10-17,1
1690,828,DisplayAd,2021-10-11,1
1691,829,DisplayAd,2020-05-13,0
1692,829,Social,2022-06-28,1
1693,830,SMS,2021-08-04,1
1694,830,Email,2020-08-06,1
1695,831,Email,2022-05-20,0
1696,832,Social,2021-05-13,1
1697,832,Email,2020-05-13,1
1698,833,DisplayAd,2021-12-04,1
1699,833,DisplayAd,2020-05-01,0
1700,834,DisplayAd,2021-10-25,1
1701,834,DisplayAd,2020-11-26,0
1702,835,DisplayAd,2021-07-07,0
1703,835,DisplayAd,2020-08-18,0
1704,835,DisplayAd,2022-02-07,0
1705,836,Social,2022-01-12,1
1706,837,DisplayAd,2020-07-09,0
1707,838,DisplayAd,2020-05-04,0
1708,839,Social,2022-11-24,1
1709,839,SMS,2020-03-28,0
1710,840,DisplayAd,2021-03-12,0
1711,840,DisplayAd,2020-12-23,1
1712,840,SMS,2020-08-20,0
1713,841,DisplayAd,2020-03-08,0
1714,841,Social,2021-04-27,0
1715,842,DisplayAd,2020-03-30,0
1716,842,SMS,2021-11-18,0
1717,843,Email,2022-05-18,0
1718,844,DisplayAd,2022-03-04,0
1719,844,Social,2021-06-12,1
1720,845,SMS,2022-09-08,0
1721,845,Email,2021-05-02,0
1722,846,SMS,2020-06-06,0
1723,846,SMS,2022-09-05,0
1724,846,Email,2020-02-16,0
1725,847,SMS,2020-04-11,1
1726,847,Social,2021-03-04,1
1727,848,Social,2021-11-11,1
1728,848,Email,2021-06-13,0
1729,849,SMS,2021-08-02,1
1730,850,Email,2022-01-14,0
1731,850,Social,2022-04-26,1
1732,851,DisplayAd,2021-12-21,1
1733,852,SMS,2020-03-13,1
1734,852,Social,2022-01-26,1
1735,852,Email,2021-12-31,1
1736,853,Email,2020-07-09,0
1737,854,Email,2020-02-14,0
1738,854,SMS,2020-08-13,0
1739,854,DisplayAd,2022-08-18,0
1740,855,Email,2022-09-01,1
1741,856,SMS,2020-10-06,1
1742,856,Email,2020-12-10,1
1743,857,SMS,2021-12-06,1
1744,857,DisplayAd,2022-04-23,1
1745,858,Social,2021-10-08,1
1746,859,Social,2022-01-12,0
1747,860,SMS,2022-02-26,1
1748,861,Social,2021-11-02,0
1749,861,SMS,2020-03-05,0
1750,862,Social,2021-08-24,1
1751,862,Social,2020-09-06,1
1752,862,Social,2021-10-15,0
1753,863,Social,2020-04-28,1
1754,864,Social,2022-08-01,0
1755,864,Social,2021-04-15,0
1756,865,Social,2021-08-06,1
1757,866,DisplayAd,2021-10-03,0
1758,867,Email,2021-01-14,1
1759,867,Email,2021-12-18,1
1760,868,Email,2020-08-22,0
1761,868,SMS,2022-07-24,1
1762,869,DisplayAd,2022-10-02,1
1763,869,Email,2022-04-09,1
1764,870,SMS,2020-08-30,1
1765,870,Social,2022-12-29,0
1766,871,DisplayAd,2020-05-15,0
1767,871,Email,2022-05-17,1
1768,871,Social,2022-05-19,1
1769,872,DisplayAd,2021-03-12,1
1770,873,SMS,2022-07-12,1
1771,873,Email,2020-05-11,0
1772,874,DisplayAd,2022-09-18,0
1773,874,SMS,2021-12-10,1
1774,874,SMS,2020-09-12,1
1775,875,Social,2020-07-15,1
1776,875,Email,2020-12-27,0
1777,876,DisplayAd,2022-02-03,1
1778,876,Social,2020-11-12,1
1779,877,Social,2022-06-06,1
1780,878,Social,2020-07-12,1
1781,878,Social,2020-10-13,1
1782,878,Email,2022-09-09,0
1783,879,Social,2021-05-16,1
1784,880,SMS,2021-05-18,0
1785,880,Social,2020-01-11,1
1786,880,Email,2020-11-01,0
1787,881,SMS,2022-12-12,1
1788,881,SMS,2022-02-28,1
1789,882,SMS,2020-02-17,1
1790,883,Email,2021-11-25,1
1791,884,Email,2022-05-31,0
1792,885,SMS,2022-09-26,1
1793,885,Email,2020-04-30,0
1794,886,DisplayAd,2020-05-20,1
1795,887,DisplayAd,2021-04-02,0
1796,888,Email,2021-03-14,0
1797,889,DisplayAd,2020-08-16,0
1798,890,DisplayAd,2020-11-06,0
1799,890,Email,2020-11-02,0
1800,891,SMS,2022-09-18,1
1801,891,DisplayAd,2021-10-03,1
1802,891,Social,2022-09-05,0
1803,892,Social,2020-09-10,1
1804,893,Social,2022-10-21,1
1805,894,Social,2022-07-31,0
1806,894,DisplayAd,2021-10-08,1
1807,895,DisplayAd,2022-11-24,0
1808,895,DisplayAd,2020-10-28,1
1809,896,Social,2021-11-24,1
1810,896,SMS,2020-03-25,1
1811,897,Email,2020-09-13,0
1812,897,Email,2022-09-07,0
1813,897,SMS,2022-11-07,1
1814,898,Email,2020-12-04,1
1815,898,Email,2022-07-11,1
1816,899,DisplayAd,2022-06-21,1
1817,900,Social,2022-09-10,1
1818,900,Email,2021-11-28,1
1819,900,Email,2022-08-13,1
1820,901,Social,2020-09-16,1
1821,901,SMS,2020-12-09,0
1822,902,Social,2020-11-14,0
1823,903,Email,2022-04-14,0
1824,904,Email,2021-06-20,1
1825,904,SMS,2021-09-27,1
1826,905,SMS,2022-11-04,1
1827,905,DisplayAd,2020-06-21,0
1828,905,DisplayAd,2021-05-05,1
1829,906,SMS,2020-07-26,1
1830,906,Email,2022-10-07,1
1831,906,Social,2021-06-29,0
1832,907,SMS,2021-12-29,1
1833,907,Email,2020-11-05,0
1834,907,Social,2022-10-19,1
1835,908,SMS,2020-10-13,0
1836,908,Email,2020-06-30,1
1837,909,DisplayAd,2021-01-21,1
1838,909,Email,2020-11-17,0
1839,909,Social,2022-07-18,0
1840,910,Social,2020-05-11,1
1841,910,Social,2020-10-17,0
1842,911,Email,2020-08-02,0
1843,911,SMS,2020-12-07,0
1844,912,Email,2022-05-04,0
1845,912,Email,2020-10-31,0
1846,913,SMS,2021-06-05,1
1847,914,Social,2021-10-05,1
1848,914,Social,2020-01-14,0
1849,915,SMS,2020-06-11,0
1850,916,SMS,2022-03-18,1
1851,916,SMS,2021-10-05,1
1852,916,Social,2021-01-07,1
1853,917,DisplayAd,2020-10-26,0
1854,917,Email,2021-01-09,1
1855,918,Social,2022-07-27,1
1856,918,SMS,2020-05-25,0
1857,918,DisplayAd,2022-10-06,1
1858,919,Social,2021-09-09,0
1859,920,Social,2022-03-26,1
1860,920,Social,2020-11-28,1
1861,921,DisplayAd,2020-12-19,0
1862,921,DisplayAd,2020-03-27,1
1863,922,SMS,2021-06-27,1
1864,923,SMS,2021-08-26,0
1865,923,SMS,2022-06-20,1
1866,923,Social,2020-03-03,0
1867,924,Email,2021-05-22,0
1868,925,DisplayAd,2020-04-22,0
1869,925,Email,2020-06-22,1
1870,926,Email,2022-05-29,1
1871,926,DisplayAd,2020-05-13,0
1872,927,DisplayAd,2021-01-20,0
1873,927,SMS,2020-06-04,1
1874,928,SMS,2022-08-21,0
1875,929,Email,2020-01-26,0
1876,929,Email,2020-09-18,1
1877,930,Social,2021-01-22,0
1878,930,Social,2020-10-12,1
1879,930,Social,2020-06-04,1
1880,931,SMS,2022-11-19,0
1881,931,DisplayAd,2021-03-20,0
1882,931,SMS,2020-05-12,0
1883,932,DisplayAd,2020-01-24,1
1884,932,Social,2021-02-06,0
1885,932,Social,2020-04-01,1
1886,933,Email,2020-02-28,0
1887,933,DisplayAd,2022-05-05,0
1888,933,Email,2022-01-16,0
1889,934,DisplayAd,2022-03-31,0
1890,935,Email,2021-07-04,0
1891,935,SMS,2022-10-11,1
1892,936,SMS,2022-06-06,0
1893,936,Email,2021-06-27,1
1894,937,SMS,2021-06-09,0
1895,937,SMS,2021-12-10,1
1896,937,Social,2021-01-31,1
1897,938,Social,2021-05-01,0
1898,938,SMS,2020-01-10,0
1899,938,Social,2021-08-09,1
1900,939,DisplayAd,2021-12-05,0
1901,939,Email,2021-01-25,0
1902,940,Email,2022-05-09,0
1903,940,Email,2021-01-03,0
1904,941,DisplayAd,2020-03-22,1
1905,941,Social,2021-03-08,1
1906,942,SMS,2022-12-20,0
1907,942,DisplayAd,2020-05-26,0
1908,942,SMS,2021-12-02,0
1909,943,DisplayAd,2021-05-09,0
1910,944,Social,2022-03-21,1
1911,945,Email,2022-09-18,0
1912,945,DisplayAd,2022-05-12,1
1913,945,Social,2020-04-10,0
1914,946,Email,2021-08-24,0
1915,946,Email,2022-04-03,0
1916,946,DisplayAd,2022-06-15,1
1917,947,SMS,2020-12-12,1
1918,947,DisplayAd,2020-05-20,1
1919,947,Email,2020-03-04,1
1920,948,Social,2022-09-01,0
1921,948,DisplayAd,2020-10-04,0
1922,949,Social,2022-12-13,1
1923,950,Social,2020-06-30,1
1924,950,DisplayAd,2020-07-08,0
1925,951,SMS,2021-08-12,0
1926,951,DisplayAd,2020-08-13,0
1927,951,Social,2020-09-18,1
1928,952,DisplayAd,2022-10-30,0
1929,952,DisplayAd,2020-12-31,0
1930,953,Social,2022-06-15,1
1931,953,SMS,2020-02-29,0
1932,953,DisplayAd,2021-12-13,0
1933,954,Email,2020-03-05,1
1934,954,DisplayAd,2021-07-29,0
1935,955,SMS,2022-05-13,1
1936,955,Email,2022-11-09,1
1937,955,DisplayAd,2022-09-24,1
1938,956,Email,2022-03-08,1
1939,956,Email,2020-05-03,0
1940,956,SMS,2020-03-04,0
1941,957,Email,2022-09-01,0
1942,957,SMS,2021-04-23,1
1943,958,SMS,2021-01-10,1
1944,959,DisplayAd,2020-07-23,0
1945,959,SMS,2020-02-29,0
1946,959,SMS,2022-07-23,1
1947,960,Email,2022-01-29,1
1948,961,SMS,2022-11-14,1
1949,961,Social,2020-04-30,0
1950,961,Social,2020-08-22,0
1951,962,DisplayAd,2020-11-09,1
1952,963,Social,2020-05-31,0
1953,964,Email,2020-09-23,1
1954,964,DisplayAd,2022-06-30,0
1955,964,Social,2022-06-27,1
1956,965,DisplayAd,2022-08-20,0
1957,965,Social,2022-11-21,1
1958,966,Social,2020-11-18,1
1959,966,DisplayAd,2020-10-14,0
1960,967,Social,2020-12-11,1
1961,967,SMS,2022-05-31,0
1962,968,Email,2022-07-01,1
1963,968,Email,2020-01-19,1
1964,969,Social,2020-02-07,1
1965,969,Social,2021-02-27,0
1966,970,Social,2022-03-25,1
1967,970,Email,2022-02-23,0
1968,970,SMS,2022-10-11,1
1969,971,Social,2020-01-20,0
1970,972,Social,2020-03-31,0
1971,972,DisplayAd,2020-08-03,1
1972,972,SMS,2020-07-09,0
1973,973,SMS,2020-11-21,0
1974,973,DisplayAd,2022-04-27,1
1975,974,Email,2022-06-10,0
1976,975,DisplayAd,2022-11-21,0
1977,975,DisplayAd,2021-12-14,1
1978,976,Email,2022-03-25,1
1979,976,Email,2022-09-29,1
1980,976,DisplayAd,2022-06-08,1
1981,977,Social,2021-09-10,1
1982,977,Social,2022-05-11,0
1983,978,Email,2020-02-03,0
1984,978,SMS,2021-12-23,1
1985,979,Email,2022-12-21,0
1986,979,Email,2022-11-15,0
1987,979,Email,2020-12-01,1
1988,980,Email,2022-12-01,0
1989,981,DisplayAd,2021-12-22,1
1990,981,DisplayAd,2020-02-14,1
1991,982,DisplayAd,2022-12-02,1
1992,983,DisplayAd,2021-07-27,0
1993,983,Social,2020-07-20,0
1994,984,Email,2022-12-19,1
1995,985,SMS,2021-01-11,1
1996,986,DisplayAd,2022-04-07,0
1997,987,Social,2020-03-21,1
1998,988,Email,2021-08-08,0
1999,988,SMS,2022-04-28,1
2000,989,Social,2020-12-12,1
2001,990,SMS,2021-08-17,1
2002,991,Social,2020-07-11,1
2003,991,SMS,2022-10-21,1
2004,992,SMS,2021-10-05,0
2005,992,Email,2020-08-29,0
2006,993,DisplayAd,2022-08-26,0
2007,993,Social,2022-12-18,0
2008,993,SMS,2022-09-20,1
2009,994,Email,2022-06-23,1
2010,994,SMS,2020-05-22,1
2011,995,Social,2021-07-22,1
2012,995,DisplayAd,2021-08-04,0
2013,996,Email,2020-01-10,1
2014,996,DisplayAd,2022-10-19,1
2015,997,DisplayAd,2022-11-12,0
2016,997,SMS,2020-06-18,1
2017,998,SMS,2022-09-30,1
2018,999,SMS,2022-04-16,0
2019,1000,DisplayAd,2020-07-05,1
2020,1001,Email,2021-05-10,0
2021,1002,Email,2022-11-27,1
2022,1002,Social,2021-05-16,0
2023,1003,DisplayAd,2022-03-25,1
2024,1003,Email,2021-03-05,0
2025,1003,DisplayAd,2021-11-23,1
2026,1004,Social,2021-08-18,0
2027,1004,Social,2021-11-20,1
2028,1004,DisplayAd,2022-02-25,1
2029,1005,DisplayAd,2022-10-13,1
2030,1006,Social,2022-10-01,1
2031,1006,DisplayAd,2020-11-25,1
2032,1006,SMS,2021-10-18,0
2033,1007,Email,2020-09-17,0
2034,1007,SMS,2020-07-07,1
2035,1007,SMS,2020-04-11,0
2036,1008,SMS,2021-08-03,1
2037,1008,Email,2021-12-25,0
2038,1008,DisplayAd,2020-05-17,1
2039,1009,SMS,2020-12-18,0
2040,1010,DisplayAd,2020-10-11,1
2041,1010,Email,2021-02-10,1
2042,1011,SMS,2021-07-10,1
2043,1011,Social,2021-05-25,0
2044,1011,SMS,2020-09-05,1
2045,1012,Social,2020-10-24,0
2046,1012,Social,2021-11-29,1
2047,1013,DisplayAd,2022-02-17,1
2048,1014,DisplayAd,2022-10-25,1
2049,1015,SMS,2021-09-28,0
2050,1015,Social,2021-02-18,0
2051,1015,Email,2020-02-03,0
2052,1016,DisplayAd,2021-05-06,1
2053,1016,SMS,2020-06-28,1
2054,1016,Social,2022-02-11,0
2055,1017,Email,2022-10-15,0
2056,1017,Email,2022-10-05,0
2057,1018,Email,2020-07-03,0
2058,1018,SMS,2022-05-14,0
2059,1018,Email,2022-04-06,0
2060,1019,DisplayAd,2021-10-13,0
2061,1019,SMS,2020-04-30,1
2062,1020,SMS,2022-07-25,1
2063,1020,SMS,2022-05-26,1
2064,1021,Email,2020-12-12,0
2065,1021,SMS,2020-03-31,0
2066,1022,Social,2021-09-29,0
2067,1022,DisplayAd,2020-01-17,1
2068,1023,SMS,2020-09-25,0
2069,1024,DisplayAd,2021-01-19,0
2070,1024,Email,2022-04-03,0
2071,1025,Social,2020-06-28,1
2072,1025,SMS,2022-02-10,0
2073,1025,DisplayAd,2022-09-08,0
2074,1026,DisplayAd,2022-01-28,1
2075,1027,Email,2021-10-23,0
2076,1027,SMS,2021-04-27,1
2077,1028,Social,2020-10-09,1
2078,1028,Email,2020-11-07,0
2079,1029,SMS,2020-09-19,0
2080,1029,DisplayAd,2020-05-19,1
2081,1029,Email,2022-03-08,0
2082,1030,Email,2021-12-17,1
2083,1030,DisplayAd,2020-06-03,0
2084,1031,SMS,2021-02-12,1
2085,1031,SMS,2021-06-08,0
2086,1032,Social,2021-10-05,0
2087,1033,SMS,2021-01-15,1
2088,1034,DisplayAd,2022-02-02,1
2089,1034,DisplayAd,2021-01-08,0
2090,1035,DisplayAd,2020-08-23,1
2091,1035,Email,2022-12-03,1
2092,1036,Email,2020-08-25,0
2093,1036,Social,2022-06-19,1
2094,1036,SMS,2022-12-30,1
2095,1037,DisplayAd,2022-01-30,1
2096,1037,SMS,2020-09-16,0
2097,1038,Email,2022-02-26,0
2098,1039,Social,2022-01-09,1
2099,1040,Email,2021-11-28,0
2100,1041,Social,2021-05-29,0
2101,1041,Email,2021-04-16,1
2102,1041,SMS,2020-08-21,0
2103,1042,Social,2022-05-04,1
2104,1043,Email,2022-03-06,1
2105,1044,DisplayAd,2020-05-25,0
2106,1044,Social,2022-07-04,0
2107,1044,SMS,2022-02-05,1
2108,1045,SMS,2020-11-24,1
2109,1045,Social,2020-03-23,0
2110,1045,DisplayAd,2022-06-26,0
2111,1046,DisplayAd,2020-02-28,0
2112,1046,SMS,2020-05-27,1
2113,1047,SMS,2021-09-18,0
2114,1047,Social,2022-03-19,0
2115,1047,SMS,2020-12-08,0
2116,1048,DisplayAd,2022-11-05,0
2117,1049,Email,2021-12-20,1
2118,1049,SMS,2021-12-10,1
2119,1049,Email,2022-02-09,1
2120,1050,SMS,2021-04-17,0
2121,1050,SMS,2022-07-01,0
2122,1050,SMS,2022-09-29,1
2123,1051,SMS,2020-07-20,0
2124,1051,SMS,2020-03-20,0
2125,1051,SMS,2020-01-18,0
2126,1052,Email,2021-07-23,0
2127,1052,Social,2020-10-01,0
2128,1053,Social,2020-12-23,0
2129,1054,Social,2020-09-30,1
2130,1055,SMS,2020-10-13,0
2131,1055,DisplayAd,2021-08-01,0
2132,1055,Email,2021-08-03,0
2133,1056,DisplayAd,2020-04-25,1
2134,1057,Social,2021-12-24,0
2135,1057,SMS,2021-02-07,0
2136,1058,Social,2022-07-25,1
2137,1058,Social,2022-10-01,1
2138,1058,Email,2020-06-09,0
2139,1059,DisplayAd,2021-01-06,1
2140,1060,Social,2021-10-20,1
2141,1060,Email,2020-11-19,0
2142,1061,Social,2022-05-02,1
2143,1061,SMS,2021-03-08,0
2144,1061,DisplayAd,2020-06-28,0
2145,1062,DisplayAd,2020-04-23,1
2146,1062,DisplayAd,2022-09-26,0
2147,1062,Email,2020-02-10,1
2148,1063,DisplayAd,2022-03-25,1
2149,1063,Social,2020-11-27,0
2150,1063,DisplayAd,2020-12-20,1
2151,1064,Email,2021-02-13,0
2152,1064,Social,2020-08-08,1
2153,1064,DisplayAd,2021-06-01,1
2154,1065,DisplayAd,2022-06-22,1
2155,1065,SMS,2021-05-28,0
2156,1065,SMS,2021-05-31,0
2157,1066,SMS,2022-01-23,0
2158,1066,Social,2022-08-18,0
2159,1067,Social,2021-05-15,1
2160,1067,DisplayAd,2022-02-20,1
2161,1067,SMS,2021-01-07,0
2162,1068,DisplayAd,2020-12-26,0
2163,1068,DisplayAd,2021-06-29,0
2164,1068,DisplayAd,2022-11-03,1
2165,1069,Email,2022-02-02,0
2166,1069,SMS,2020-07-24,0
2167,1069,DisplayAd,2021-02-08,1
2168,1070,DisplayAd,2020-12-21,0
2169,1070,Email,2021-10-12,0
2170,1071,Email,2021-08-25,0
2171,1071,SMS,2021-02-03,1
2172,1072,Social,2020-05-12,1
2173,1073,DisplayAd,2022-08-11,1
2174,1073,DisplayAd,2021-02-14,1
2175,1074,SMS,2022-05-06,1
2176,1075,Email,2020-08-13,0
2177,1076,SMS,2020-01-11,0
2178,1076,Social,2021-05-09,1
2179,1076,SMS,2021-06-03,1
2180,1077,Social,2022-11-10,0
2181,1077,DisplayAd,2022-09-06,0
2182,1078,Email,2022-12-28,1
2183,1079,SMS,2021-09-20,1
2184,1079,SMS,2020-08-26,0
2185,1080,DisplayAd,2020-01-02,1
2186,1080,Social,2021-10-12,0
2187,1081,SMS,2020-02-02,0
2188,1082,Email,2022-08-09,1
2189,1082,SMS,2022-04-19,0
2190,1083,SMS,2021-05-27,0
2191,1084,Email,2022-03-18,0
2192,1084,Email,2021-04-12,1
2193,1084,Email,2021-07-30,0
2194,1085,SMS,2020-06-14,0
2195,1086,Email,2021-08-23,1
2196,1086,SMS,2022-02-20,1
2197,1087,Social,2022-04-06,0
2198,1088,Social,2021-09-11,1
2199,1088,SMS,2020-06-23,1
2200,1088,Social,2020-06-01,0
2201,1089,DisplayAd,2020-06-09,1
2202,1090,SMS,2022-05-22,0
2203,1091,Social,2022-06-01,1
2204,1092,Email,2022-04-17,0
2205,1092,DisplayAd,2020-06-02,0
2206,1092,SMS,2020-07-24,1
2207,1093,Email,2020-10-31,1
2208,1094,DisplayAd,2022-08-01,1
2209,1094,DisplayAd,2021-07-27,1
2210,1095,DisplayAd,2020-08-12,1
2211,1096,DisplayAd,2021-03-15,1
2212,1097,Email,2020-07-22,0
2213,1097,DisplayAd,2021-06-17,1
2214,1098,Email,2022-11-26,1
2215,1098,SMS,2021-04-23,1
2216,1098,Email,2022-02-12,1
2217,1099,Social,2021-02-18,0
2218,1099,DisplayAd,2022-01-24,0
2219,1099,Email,2020-10-19,1
2220,1100,DisplayAd,2021-08-04,1
2221,1100,Email,2020-10-12,0
2222,1100,Social,2021-02-24,0
2223,1101,Email,2022-05-17,0
2224,1101,SMS,2021-05-31,0
2225,1101,DisplayAd,2021-12-15,0
2226,1102,SMS,2022-01-20,1
2227,1102,Email,2021-12-29,0
2228,1103,Email,2021-07-18,1
2229,1103,Social,2020-08-03,1
2230,1103,Social,2020-10-11,1
2231,1104,Social,2022-09-25,0
2232,1104,SMS,2021-05-20,1
2233,1104,DisplayAd,2020-02-11,1
2234,1105,SMS,2022-03-06,1
2235,1106,DisplayAd,2020-12-01,0
2236,1106,SMS,2021-11-30,1
2237,1106,Social,2021-09-03,1
2238,1107,Email,2020-07-30,1
2239,1107,DisplayAd,2022-04-16,1
2240,1107,Email,2020-02-09,1
2241,1108,Email,2022-08-15,0
2242,1109,SMS,2021-01-07,0
2243,1110,Email,2022-04-04,1
2244,1111,DisplayAd,2022-03-17,1
2245,1111,SMS,2022-03-01,1
2246,1112,Email,2020-05-23,0
2247,1113,Social,2021-11-09,0
2248,1113,Email,2021-11-27,1
2249,1114,DisplayAd,2022-05-30,1
2250,1114,SMS,2021-03-19,1
2251,1114,DisplayAd,2020-04-11,0
2252,1115,Social,2021-09-28,1
2253,1115,SMS,2021-09-13,0
2254,1115,SMS,2020-10-21,0
2255,1116,Email,2020-10-03,0
2256,1116,DisplayAd,2021-03-16,1
2257,1116,DisplayAd,2022-06-11,1
2258,1117,SMS,2021-03-26,0
2259,1118,Email,2022-07-10,0
2260,1119,DisplayAd,2022-01-02,1
2261,1119,Email,2020-04-21,1
2262,1120,SMS,2022-02-24,1
2263,1120,SMS,2020-02-04,0
2264,1120,Email,2022-04-08,1
2265,1121,Email,2020-05-19,1
2266,1121,SMS,2021-03-31,0
2267,1122,Social,2022-09-05,1
2268,1122,DisplayAd,2021-04-13,1
2269,1122,Social,2021-03-12,0
2270,1123,DisplayAd,2022-12-01,0
2271,1123,Social,2022-01-03,0
2272,1124,Social,2021-08-15,1
2273,1124,Email,2020-04-25,0
2274,1124,SMS,2022-03-31,1
2275,1125,Email,2021-09-22,0
2276,1125,SMS,2020-10-06,0
2277,1126,Email,2020-02-09,0
2278,1126,SMS,2021-04-24,1
2279,1127,DisplayAd,2021-02-03,1
2280,1127,Email,2022-11-02,0
2281,1128,SMS,2020-11-24,1
2282,1129,SMS,2021-09-02,0
2283,1130,DisplayAd,2022-11-29,0
2284,1130,Email,2021-12-04,1
2285,1130,Social,2020-09-21,1
2286,1131,Social,2020-11-23,1
2287,1131,Social,2020-04-10,0
2288,1131,Email,2020-06-11,0
2289,1132,Social,2022-03-29,0
2290,1132,Email,2022-06-06,1
2291,1133,SMS,2022-05-13,0
2292,1133,Social,2022-12-26,0
2293,1134,Social,2020-05-08,1
2294,1134,Social,2021-05-10,0
2295,1134,Social,2021-12-03,1
2296,1135,DisplayAd,2020-10-21,0
2297,1135,SMS,2020-05-29,1
2298,1136,Email,2021-07-08,1
2299,1136,DisplayAd,2022-12-14,0
2300,1137,DisplayAd,2022-10-18,0
2301,1137,Social,2020-05-20,0
2302,1138,DisplayAd,2020-10-18,1
2303,1138,SMS,2020-03-19,0
2304,1139,Social,2022-09-29,0
2305,1140,DisplayAd,2020-01-06,1
2306,1141,Email,2021-05-15,1
2307,1141,DisplayAd,2022-05-04,0
2308,1141,Email,2021-05-21,0
2309,1142,DisplayAd,2020-12-05,1
2310,1143,SMS,2021-07-17,0
2311,1143,Email,2021-08-26,0
2312,1144,Email,2021-05-12,1
2313,1144,SMS,2021-08-12,1
2314,1145,Email,2020-11-03,0
2315,1145,Email,2020-10-12,1
2316,1146,Email,2021-02-03,0
2317,1146,DisplayAd,2020-12-19,1
2318,1147,DisplayAd,2022-09-27,1
2319,1147,SMS,2020-07-01,0
2320,1148,SMS,2021-05-31,0
2321,1148,Email,2021-09-18,0
2322,1148,Email,2021-12-26,1
2323,1149,SMS,2022-10-26,0
2324,1149,DisplayAd,2021-04-30,0
2325,1149,Email,2022-01-09,0
2326,1150,Social,2021-12-11,0
2327,1151,Email,2020-01-12,1
2328,1151,DisplayAd,2021-05-31,0
2329,1152,SMS,2020-03-27,1
2330,1152,SMS,2021-08-31,0
2331,1153,DisplayAd,2020-08-28,1
2332,1153,Email,2020-05-05,0
2333,1154,Email,2021-07-02,1
2334,1155,Email,2021-10-27,1
