order_id,customer_id,order_date,amount,product_category
1414,1151,2021-01-07,165.68,Home
1415,1929,2021-07-20,144.44,Sports
1416,751,2021-02-25,95.68,Electronics
1417,1344,2021-08-02,171.83,Clothing
1418,502,2021-05-09,185.58,Home
1419,1041,2022-07-13,170.83,Home
1420,1792,2022-08-17,73.01,Books
1421,1071,2021-03-18,321.26,Electronics
1422,700,2021-04-07,494.2,Clothing
1423,1087,2022-12-13,410.81,Electronics
1424,3,2020-04-14,130.85,Home
1425,1452,2020-09-27,23.09,Home
1426,1182,2022-04-10,408.18,Electronics
1427,1334,2020-03-20,97.4,Clothing
1428,18,2020-11-23,245.11,Books
1429,173,2020-10-07,184.35,Sports
1430,1500,2022-08-26,257.49,Books
1431,1742,2021-04-18,378.25,Clothing
1432,1675,2020-11-20,187.69,Home
1433,128,2020-04-17,105.01,Sports
1434,1110,2020-04-10,18.29,Electronics
1435,301,2020-01-25,398.74,Electronics
1436,1783,2020-09-03,422.5,Clothing
1437,1755,2022-10-04,276.35,Sports
1438,1692,2020-08-26,478.89,Books
1439,1488,2021-01-01,278.99,Sports
1440,1086,2022-11-26,482.09,Electronics
1441,1516,2021-01-30,318.45,Books
1442,413,2021-02-19,154.0,Clothing
1443,541,2022-05-31,105.82,Clothing
1444,1975,2022-02-16,369.63,Electronics
1445,156,2020-10-12,388.61,Sports
1446,194,2020-10-24,120.28,Clothing
1447,983,2020-07-17,347.81,Sports
1448,996,2021-04-22,374.31,Home
1449,1398,2020-04-10,112.31,Home
1450,985,2020-06-22,456.65,Clothing
1451,25,2020-08-26,14.3,Clothing
1452,1888,2020-02-14,162.29,Electronics
1453,969,2021-03-25,136.82,Clothing
1454,583,2021-04-23,127.41,Sports
1455,548,2020-12-07,61.68,Books
1456,607,2022-02-22,248.26,Books
1457,687,2022-08-21,174.09,Home
1458,1756,2022-05-05,220.77,Books
1459,1350,2021-06-10,80.71,Electronics
1460,316,2022-01-25,324.96,Sports
1461,338,2020-09-21,34.04,Clothing
1462,1102,2020-06-30,65.06,Home
1463,289,2021-11-19,25.5,Books
1464,1554,2022-05-18,267.69,Electronics
1465,344,2020-03-21,280.98,Books
1466,1613,2021-07-07,289.98,Electronics
1467,928,2021-10-23,330.96,Electronics
1468,922,2022-02-17,96.97,Home
1469,925,2021-08-29,451.98,Sports
1470,689,2021-03-10,379.0,Books
1471,329,2022-09-21,178.84,Sports
1472,1154,2020-03-21,199.32,Clothing
1473,93,2020-10-12,136.01,Sports
1474,1455,2022-05-22,444.05,Electronics
1475,794,2022-08-08,411.7,Home
1476,1559,2021-02-07,385.88,Books
1477,767,2022-02-07,478.55,Books
1478,1012,2021-10-20,109.39,Electronics
1479,846,2021-08-03,418.92,Electronics
1480,894,2020-04-23,317.51,Books
1481,68,2020-11-02,233.74,Electronics
1482,1103,2020-05-14,299.23,Clothing
1483,1275,2022-08-22,67.81,Books
1484,350,2021-02-17,79.97,Home
1485,744,2020-11-18,499.76,Home
1486,1784,2020-06-10,88.76,Electronics
1487,1686,2021-04-16,454.74,Electronics
1488,1738,2022-12-25,83.46,Books
1489,664,2021-05-21,251.91,Books
1490,1386,2022-01-17,12.97,Clothing
1491,908,2022-03-14,450.91,Sports
1492,429,2021-10-12,421.5,Clothing
1493,422,2020-03-15,102.43,Clothing
1494,1353,2021-03-20,138.03,Books
1495,1229,2022-11-04,76.26,Sports
1496,920,2020-09-10,395.78,Home
1497,424,2021-05-17,491.81,Electronics
1498,1761,2020-07-16,164.38,Sports
1499,774,2020-09-17,379.0,Electronics
1500,922,2021-11-23,482.13,Sports
1501,1090,2021-03-21,20.1,Books
1502,214,2021-12-17,96.04,Books
1503,266,2022-04-12,166.66,Clothing
1504,704,2021-09-06,325.29,Home
1505,1059,2022-12-05,92.12,Books
1506,251,2021-03-25,14.4,Clothing
1507,731,2021-10-31,212.15,Electronics
1508,516,2020-05-07,158.01,Sports
1509,411,2021-07-04,137.75,Sports
1510,1722,2021-07-27,140.99,Clothing
1511,282,2021-04-04,162.27,Books
1512,1865,2021-07-30,78.58,Clothing
1513,51,2022-08-04,191.47,Home
1514,254,2020-07-01,367.35,Sports
1515,1273,2021-03-11,462.24,Books
1516,1358,2021-03-18,103.29,Home
1517,745,2022-01-16,105.64,Electronics
1518,462,2021-01-24,310.5,Clothing
1519,1204,2022-05-16,137.9,Electronics
1520,29,2022-05-28,17.94,Sports
1521,314,2020-09-24,360.72,Electronics
1522,846,2020-05-12,37.25,Books
1523,761,2020-11-07,144.75,Home
1524,1819,2022-11-11,266.04,Electronics
1525,979,2021-10-21,182.34,Clothing
1526,1330,2021-08-17,394.7,Sports
1527,143,2020-11-11,388.06,Sports
1528,294,2020-03-15,327.09,Home
1529,903,2020-06-28,370.29,Books
1530,169,2021-11-30,125.19,Clothing
1531,1155,2020-09-22,458.44,Books
1532,1117,2021-01-02,345.52,Sports
1533,1129,2022-08-11,87.84,Books
1534,4,2022-09-08,361.73,Books
1535,133,2022-08-12,402.96,Home
1536,1790,2020-02-14,87.7,Sports
1537,656,2020-08-13,202.56,Electronics
1538,1390,2021-11-11,429.27,Electronics
1539,1743,2022-05-17,370.29,Clothing
1540,376,2022-12-08,371.97,Sports
1541,1604,2022-06-13,444.12,Electronics
1542,63,2021-02-26,437.8,Electronics
1543,649,2020-10-13,18.91,Sports
1544,867,2022-11-17,485.89,Sports
1545,1529,2020-08-06,431.78,Books
1546,229,2020-12-16,137.27,Electronics
1547,1631,2022-01-13,422.2,Electronics
1548,75,2020-03-26,316.06,Sports
1549,400,2021-07-16,184.11,Clothing
1550,1911,2022-02-07,88.13,Clothing
1551,1775,2020-01-21,169.38,Home
1552,329,2021-08-24,422.96,Home
1553,1703,2022-04-16,208.72,Sports
1554,454,2020-12-08,163.07,Clothing
1555,1235,2021-03-19,344.81,Electronics
1556,723,2022-02-19,47.38,Electronics
1557,80,2021-06-17,334.31,Electronics
1558,523,2021-12-29,181.79,Books
1559,1877,2022-06-24,472.14,Home
1560,1952,2020-01-01,146.82,Home
1561,249,2021-04-30,361.14,Books
1562,1304,2020-10-20,301.69,Home
1563,902,2020-05-15,64.64,Electronics
1564,973,2020-01-25,102.29,Clothing
1565,1109,2022-07-09,80.7,Clothing
1566,1014,2021-06-01,111.27,Electronics
1567,1673,2021-10-31,370.71,Electronics
1568,2,2020-01-29,439.92,Sports
1569,1619,2021-12-14,493.36,Clothing
1570,5,2021-03-22,410.76,Clothing
1571,916,2022-04-27,495.97,Home
1572,791,2020-08-19,95.92,Electronics
1573,968,2020-08-21,496.23,Clothing
1574,984,2020-03-02,231.97,Books
1575,719,2020-03-03,254.41,Electronics
1576,1225,2022-09-22,260.23,Clothing
1577,1110,2021-04-11,179.92,Home
1578,612,2021-03-25,354.5,Home
1579,364,2021-06-23,211.43,Clothing
1580,915,2020-01-23,234.18,Sports
1581,11,2021-06-14,100.65,Home
1582,1035,2020-02-21,394.06,Books
1583,1792,2022-08-23,53.17,Sports
1584,1056,2022-03-30,216.06,Electronics
1585,1230,2021-07-13,178.23,Clothing
1586,1810,2022-09-14,404.26,Books
1587,629,2021-06-11,490.54,Home
1588,938,2021-05-01,79.38,Electronics
1589,119,2020-03-30,296.88,Sports
1590,402,2022-10-19,450.96,Books
1591,1930,2020-08-30,392.24,Sports
1592,1188,2021-07-13,480.79,Clothing
1593,114,2020-04-18,410.46,Electronics
1594,336,2022-08-04,499.64,Sports
1595,906,2020-03-03,401.44,Home
1596,1923,2021-08-18,97.81,Electronics
1597,537,2020-09-25,176.4,Electronics
1598,844,2022-01-28,23.14,Books
1599,900,2022-07-10,172.22,Home
1600,638,2020-02-11,352.43,Clothing
1601,1075,2021-12-30,486.21,Sports
1602,894,2021-09-03,491.26,Books
1603,648,2022-09-08,484.14,Clothing
1604,1749,2022-03-26,448.33,Books
1605,1721,2020-11-23,213.43,Books
1606,114,2020-12-12,268.34,Electronics
1607,1952,2020-11-19,468.59,Clothing
1608,545,2022-05-20,345.58,Electronics
1609,473,2020-05-02,376.95,Sports
1610,1132,2020-12-25,321.59,Books
1611,663,2021-11-03,492.52,Books
1612,369,2022-03-30,243.42,Books
1613,623,2021-12-02,369.99,Sports
1614,740,2022-02-19,484.68,Books
1615,1450,2020-01-20,231.05,Home
1616,252,2020-05-30,71.76,Clothing
1617,197,2022-05-04,29.1,Sports
1618,1318,2020-04-10,283.31,Electronics
1619,1634,2022-08-15,73.41,Books
1620,1646,2021-09-12,293.39,Sports
1621,1336,2020-03-01,171.14,Books
1622,1158,2021-04-30,142.6,Books
1623,1375,2021-09-25,461.37,Home
1624,1852,2022-09-11,415.13,Home
1625,549,2020-12-15,289.49,Clothing
1626,357,2022-01-01,400.91,Sports
1627,89,2020-12-27,280.99,Home
1628,528,2021-03-27,341.71,Books
1629,1017,2020-10-13,142.98,Sports
1630,999,2022-04-01,275.94,Books
1631,209,2022-09-22,186.86,Electronics
1632,675,2020-10-31,430.36,Electronics
1633,575,2020-12-18,299.41,Clothing
1634,1649,2020-01-05,380.58,Clothing
1635,1740,2020-02-24,372.05,Books
1636,244,2022-05-16,246.91,Electronics
1637,829,2021-05-29,329.69,Clothing
1638,1598,2021-08-11,481.78,Books
1639,309,2021-03-28,248.88,Clothing
1640,1378,2020-04-02,13.33,Sports
1641,1173,2020-04-29,164.99,Sports
1642,60,2020-11-30,55.75,Sports
1643,1731,2021-06-13,221.53,Electronics
1644,1417,2021-09-02,137.98,Home
1645,10,2020-01-31,406.3,Sports
1646,1481,2022-10-25,198.78,Sports
1647,229,2021-04-26,152.22,Home
1648,1812,2020-02-17,392.67,Clothing
1649,1038,2022-03-31,390.74,Clothing
1650,346,2022-11-24,15.22,Sports
1651,1233,2020-08-08,366.42,Home
1652,1450,2021-02-03,269.73,Sports
1653,1989,2020-05-09,78.73,Sports
1654,448,2020-04-04,189.74,Home
1655,943,2021-01-13,72.62,Clothing
1656,1057,2022-09-29,312.88,Sports
1657,1563,2021-08-14,482.25,Home
1658,442,2022-04-14,424.37,Books
1659,816,2020-12-08,42.98,Clothing
1660,757,2020-08-05,162.93,Home
1661,1753,2020-01-29,182.91,Clothing
1662,346,2021-09-24,324.43,Electronics
1663,80,2022-01-22,114.89,Sports
1664,1007,2021-04-29,134.49,Books
1665,626,2021-08-21,372.6,Books
1666,1301,2020-06-28,357.9,Electronics
1667,1250,2022-08-16,273.61,Clothing
1668,889,2022-08-30,464.29,Sports
1669,78,2022-05-06,197.78,Sports
1670,692,2022-06-05,86.22,Clothing
1671,413,2021-03-14,398.16,Books
1672,1799,2021-08-29,331.83,Sports
1673,301,2022-03-19,389.35,Books
1674,958,2022-10-16,351.94,Books
1675,614,2020-04-29,188.9,Electronics
1676,1657,2022-08-16,121.72,Home
1677,14,2022-01-02,226.72,Books
1678,1630,2021-07-19,184.81,Home
1679,92,2021-05-01,378.75,Books
1680,414,2022-02-16,162.2,Sports
1681,292,2021-04-08,58.83,Electronics
1682,1922,2020-11-07,355.73,Sports
1683,1119,2021-07-05,12.04,Home
1684,101,2021-10-18,300.69,Sports
1685,285,2022-06-12,365.09,Books
1686,573,2020-02-21,57.09,Clothing
1687,1926,2022-11-23,237.1,Books
1688,214,2020-12-30,498.41,Books
1689,505,2021-03-02,483.84,Clothing
1690,695,2022-06-10,194.98,Home
1691,487,2020-09-18,51.38,Sports
1692,1896,2021-06-30,20.44,Books
1693,775,2022-03-22,321.37,Sports
1694,1639,2021-04-14,181.53,Home
1695,1285,2020-06-19,43.42,Sports
1696,213,2021-03-30,224.75,Books
1697,386,2021-01-09,347.1,Clothing
1698,1419,2020-09-21,277.69,Clothing
1699,460,2021-09-10,359.12,Books
1700,296,2021-02-12,62.65,Sports
1701,1244,2020-01-21,128.99,Clothing
1702,129,2021-10-30,119.33,Home
1703,1734,2021-08-30,211.5,Electronics
1704,702,2022-10-28,25.09,Home
1705,1220,2021-01-07,22.6,Electronics
1706,232,2020-09-29,353.61,Sports
1707,1699,2020-12-09,202.1,Electronics
1708,631,2020-05-26,87.71,Electronics
1709,116,2022-11-13,484.31,Clothing
1710,1859,2022-05-08,499.88,Clothing
1711,495,2020-06-29,51.44,Home
1712,1838,2021-03-26,129.39,Sports
1713,1310,2022-12-24,195.15,Home
1714,1950,2022-01-14,110.27,Electronics
1715,457,2022-06-19,13.61,Sports
1716,394,2021-07-04,338.95,Electronics
1717,1303,2020-01-18,312.5,Electronics
1718,41,2020-05-09,106.59,Electronics
1719,1675,2020-08-21,412.1,Books
1720,1525,2020-10-23,119.3,Books
1721,913,2022-09-01,321.29,Clothing
1722,718,2020-05-24,103.37,Electronics
1723,958,2021-11-20,197.17,Home
1724,1348,2022-10-30,358.72,Electronics
1725,260,2022-08-08,415.44,Books
1726,169,2020-09-09,160.62,Sports
1727,6,2020-05-17,477.01,Sports
1728,942,2022-11-24,291.67,Electronics
1729,1830,2020-07-10,484.93,Clothing
1730,1466,2020-10-15,127.66,Clothing
1731,334,2020-08-14,414.69,Home
1732,1231,2021-05-29,73.98,Clothing
1733,1615,2022-07-20,69.27,Electronics
1734,1189,2020-08-04,472.3,Books
1735,1236,2020-06-24,466.93,Clothing
1736,206,2021-03-28,333.86,Electronics
1737,650,2020-02-04,274.59,Home
1738,1676,2022-09-20,322.78,Sports
1739,160,2022-12-22,482.65,Sports
1740,557,2020-05-13,283.96,Electronics
1741,1242,2022-01-21,176.0,Sports
1742,194,2022-01-18,403.11,Books
1743,1718,2022-08-31,329.6,Electronics
1744,1988,2022-07-11,347.01,Home
1745,1533,2022-11-28,28.74,Clothing
1746,804,2022-03-15,163.64,Home
1747,744,2022-07-25,424.0,Home
1748,803,2022-01-08,422.22,Sports
1749,797,2020-08-22,437.57,Electronics
1750,838,2021-06-04,75.04,Home
1751,876,2022-09-06,454.38,Sports
1752,1552,2020-01-26,384.07,Books
1753,990,2020-07-21,396.37,Sports
1754,941,2022-05-13,206.59,Sports
1755,328,2020-08-02,227.92,Clothing
1756,1685,2020-01-23,389.81,Electronics
1757,526,2020-03-11,404.25,Sports
1758,413,2020-12-10,101.18,Books
1759,900,2021-11-05,82.25,Home
1760,394,2022-03-06,379.39,Electronics
1761,893,2021-07-27,386.05,Books
1762,1212,2021-11-02,416.69,Books
1763,1642,2022-07-13,253.56,Home
1764,751,2021-01-30,391.19,Electronics
1765,356,2020-08-23,263.82,Electronics
1766,126,2022-06-04,323.25,Home
1767,131,2020-06-09,341.14,Sports
1768,1623,2022-08-17,95.2,Books
1769,281,2022-10-31,218.95,Home
1770,136,2022-03-08,332.46,Books
1771,1624,2022-05-22,307.58,Electronics
1772,227,2022-03-28,221.86,Clothing
1773,1117,2022-02-12,46.74,Home
1774,823,2022-10-21,200.08,Books
1775,923,2021-05-09,490.0,Home
1776,318,2022-05-10,262.34,Sports
1777,1186,2020-08-28,457.35,Home
1778,650,2020-04-19,318.32,Electronics
1779,229,2022-08-23,271.76,Clothing
1780,1038,2022-10-29,105.59,Clothing
1781,1915,2022-05-21,51.46,Electronics
1782,1657,2021-03-03,290.11,Clothing
1783,258,2020-11-05,226.51,Clothing
1784,186,2022-05-21,402.35,Home
1785,1324,2020-06-15,414.69,Clothing
1786,1747,2021-07-05,156.49,Electronics
1787,1386,2021-06-16,37.04,Electronics
1788,1818,2020-04-28,349.41,Home
1789,1621,2021-12-04,404.28,Clothing
1790,1571,2022-12-29,376.32,Clothing
1791,375,2022-09-04,181.46,Books
1792,739,2021-11-26,179.54,Clothing
1793,1914,2020-01-26,102.08,Clothing
1794,156,2021-10-31,236.01,Home
1795,374,2022-04-29,463.63,Sports
1796,1680,2020-06-27,497.53,Books
1797,703,2020-12-11,83.36,Electronics
1798,153,2020-06-18,456.68,Electronics
1799,1942,2022-04-18,34.68,Sports
1800,1976,2022-09-04,17.6,Clothing
1801,300,2021-09-22,84.59,Home
1802,1751,2021-01-26,17.45,Sports
1803,806,2020-04-11,181.67,Electronics
1804,1455,2022-08-27,44.23,Electronics
1805,178,2022-11-14,215.8,Electronics
1806,166,2020-06-29,276.82,Home
1807,1518,2020-06-28,159.05,Clothing
1808,227,2020-05-20,53.99,Clothing
1809,1323,2020-09-22,407.67,Clothing
1810,1489,2022-12-17,375.94,Books
1811,791,2021-05-23,351.85,Sports
1812,1132,2020-02-07,382.59,Home
1813,1979,2020-02-24,32.88,Electronics
1814,207,2020-03-09,286.73,Books
1815,547,2021-07-01,479.62,Electronics
1816,1852,2020-06-22,431.74,Home
1817,1868,2020-01-07,348.7,Clothing
1818,473,2020-09-26,311.22,Home
1819,155,2020-11-07,164.65,Clothing
1820,109,2021-11-21,138.7,Home
1821,1731,2020-11-03,407.6,Home
1822,812,2020-02-02,295.12,Books
1823,1263,2022-09-22,155.72,Clothing
1824,605,2020-08-18,102.05,Sports
1825,1790,2020-03-30,335.64,Home
1826,77,2022-11-22,458.21,Books
1827,636,2020-01-19,461.08,Books
1828,1226,2021-08-19,336.71,Electronics
1829,901,2021-10-12,303.09,Books
1830,1558,2022-08-22,13.53,Electronics
1831,381,2021-09-30,232.04,Electronics
1832,1854,2020-05-07,278.78,Clothing
1833,1481,2020-01-11,145.96,Home
1834,1637,2020-03-12,100.97,Sports
1835,1332,2022-10-02,151.86,Books
1836,1105,2021-05-15,158.17,Books
1837,1135,2022-11-14,75.07,Clothing
1838,1808,2020-04-20,164.43,Home
1839,1021,2021-11-11,118.72,Electronics
1840,866,2020-04-09,13.11,Clothing
1841,544,2022-05-10,496.67,Electronics
1842,569,2020-08-21,37.07,Sports
1843,148,2020-09-07,159.31,Books
1844,399,2022-10-16,482.82,Home
1845,1833,2020-02-13,150.35,Electronics
1846,1347,2021-02-21,203.15,Clothing
1847,811,2021-09-07,435.47,Sports
1848,1786,2020-03-13,230.29,Clothing
1849,1913,2022-12-21,126.57,Books
1850,462,2022-04-22,92.48,Home
1851,619,2020-04-19,24.57,Electronics
1852,433,2022-10-01,104.25,Home
1853,47,2020-05-16,478.99,Books
1854,58,2021-01-19,96.24,Electronics
1855,1354,2022-03-20,261.09,Sports
1856,1454,2022-06-07,161.82,Sports
1857,1961,2020-02-05,231.67,Clothing
1858,25,2022-01-15,225.65,Home
1859,278,2021-08-29,256.76,Home
1860,161,2022-06-25,482.12,Electronics
1861,600,2021-02-15,167.95,Clothing
1862,1927,2021-06-12,241.5,Books
1863,79,2021-06-06,487.0,Clothing
1864,1729,2020-10-04,169.95,Clothing
1865,490,2021-12-27,158.52,Clothing
1866,982,2021-06-19,226.67,Electronics
1867,191,2021-12-18,364.25,Electronics
1868,1220,2020-09-01,137.36,Home
1869,1674,2020-06-16,325.64,Home
1870,1216,2020-01-07,455.12,Home
1871,1709,2020-07-18,180.08,Home
1872,1675,2020-05-22,119.12,Books
1873,1520,2021-04-17,139.69,Clothing
1874,914,2021-01-21,470.27,Electronics
1875,1816,2020-04-29,390.58,Clothing
1876,1207,2022-04-28,115.35,Clothing
1877,1473,2021-11-03,450.73,Clothing
1878,1991,2022-09-19,172.6,Clothing
1879,1837,2021-02-16,288.89,Books
1880,1472,2020-01-03,376.87,Books
1881,1400,2021-01-03,329.75,Clothing
1882,160,2022-08-20,172.39,Home
1883,1489,2020-12-12,265.81,Sports
1884,750,2021-01-30,408.75,Electronics
1885,213,2020-02-05,78.62,Home
1886,723,2020-09-26,256.5,Electronics
1887,1145,2020-03-17,102.13,Books
1888,1858,2021-01-25,331.64,Home
1889,1145,2020-11-18,416.2,Clothing
1890,16,2022-11-19,227.85,Books
1891,1880,2021-09-03,389.74,Home
1892,1357,2021-11-30,378.77,Home
1893,1901,2020-09-07,282.59,Home
1894,738,2020-12-08,78.17,Books
1895,1180,2021-05-06,229.06,Clothing
1896,913,2022-04-11,446.66,Sports
1897,969,2022-09-21,139.93,Home
1898,459,2020-07-25,49.64,Clothing
1899,1558,2022-12-11,341.57,Clothing
1900,1705,2022-07-19,183.89,Books
1901,470,2021-08-14,83.71,Sports
1902,1632,2022-02-26,472.65,Books
1903,1315,2020-07-02,326.88,Electronics
1904,794,2020-08-13,169.34,Home
1905,832,2021-02-17,84.38,Clothing
1906,1903,2022-08-29,293.75,Sports
1907,715,2021-03-03,491.89,Sports
1908,145,2022-04-22,13.98,Sports
1909,327,2020-08-29,247.17,Sports
1910,64,2022-08-08,160.55,Electronics
1911,861,2020-09-24,81.48,Home
1912,652,2021-07-08,204.7,Clothing
1913,819,2021-05-26,176.63,Books
1914,222,2020-07-05,266.18,Clothing
1915,1891,2022-08-04,333.57,Home
1916,1141,2021-05-23,48.04,Clothing
1917,1835,2020-06-20,442.28,Sports
1918,1941,2021-09-01,59.52,Clothing
1919,1939,2020-04-09,49.86,Sports
1920,848,2020-05-25,442.93,Home
1921,791,2022-06-28,233.16,Books
1922,845,2021-01-24,138.02,Electronics
1923,370,2022-12-08,74.94,Clothing
1924,1298,2022-06-07,409.46,Electronics
1925,284,2020-01-10,448.89,Clothing
1926,563,2021-02-11,27.39,Sports
1927,1235,2022-06-15,381.36,Electronics
1928,1103,2021-03-12,129.25,Home
1929,398,2020-03-30,115.32,Electronics
1930,1792,2021-11-15,19.47,Electronics
1931,81,2021-09-28,490.23,Sports
1932,686,2020-05-16,343.88,Books
1933,1794,2022-05-29,431.07,Home
1934,1277,2020-12-14,453.67,Books
1935,1483,2021-09-25,246.7,Sports
1936,1086,2022-12-28,405.05,Home
1937,1331,2020-01-01,389.29,Home
1938,249,2022-08-16,350.86,Home
1939,90,2020-12-04,471.39,Electronics
1940,1789,2021-09-16,335.74,Electronics
1941,1774,2020-01-14,432.44,Clothing
1942,1735,2021-11-29,204.37,Home
1943,317,2020-12-05,177.41,Books
1944,48,2021-06-01,245.33,Clothing
1945,281,2022-03-23,361.43,Sports
1946,1630,2021-03-14,75.51,Books
1947,915,2022-05-08,422.01,Sports
1948,1676,2022-08-19,466.2,Electronics
1949,613,2020-11-02,270.51,Electronics
1950,1320,2020-12-29,168.98,Clothing
1951,370,2020-02-25,192.22,Clothing
1952,1964,2022-12-22,272.87,Home
1953,654,2021-06-22,141.97,Books
1954,940,2020-12-10,327.55,Sports
1955,1982,2022-03-04,347.04,Electronics
1956,1823,2021-01-07,137.44,Electronics
1957,599,2022-09-03,355.23,Books
1958,1633,2022-03-22,53.63,Home
1959,1565,2021-11-05,380.78,Clothing
1960,1924,2021-08-23,11.24,Clothing
1961,1277,2021-12-04,296.89,Clothing
1962,1603,2021-03-13,74.44,Clothing
1963,1080,2021-12-14,354.59,Sports
1964,797,2021-01-15,142.15,Clothing
1965,1354,2022-03-24,319.58,Electronics
1966,462,2022-01-21,327.94,Sports
1967,1077,2021-03-15,119.12,Sports
1968,49,2021-08-28,92.86,Books
1969,599,2020-08-23,401.35,Sports
1970,700,2020-09-24,124.14,Electronics
1971,978,2021-07-26,285.01,Electronics
1972,177,2021-10-02,467.73,Sports
1973,1017,2021-01-21,146.37,Clothing
1974,1572,2020-06-29,131.68,Clothing
1975,909,2022-02-23,421.35,Home
1976,1814,2021-05-22,136.42,Electronics
1977,826,2022-01-07,18.15,Sports
1978,965,2022-07-20,385.34,Books
1979,1458,2020-10-02,73.29,Sports
1980,1,2022-02-15,116.35,Clothing
1981,1833,2021-07-22,281.51,Home
1982,1267,2021-10-21,232.1,Clothing
1983,311,2022-01-31,100.62,Home
1984,564,2022-01-14,128.8,Clothing
1985,1639,2020-11-29,444.6,Home
1986,679,2021-10-04,351.54,Electronics
1987,1826,2020-01-21,230.8,Home
1988,916,2022-09-14,47.0,Clothing
1989,58,2022-03-21,218.14,Sports
1990,1345,2021-10-15,46.17,Books
1991,1226,2020-11-20,416.42,Sports
1992,785,2020-05-02,173.91,Books
1993,290,2022-02-13,179.08,Clothing
1994,25,2021-03-02,327.06,Books
1995,1822,2021-02-23,215.89,Sports
1996,1437,2020-06-25,346.92,Home
1997,1439,2022-07-25,407.76,Home
1998,1029,2022-03-31,449.96,Clothing
1999,1970,2021-10-19,62.17,Home
2000,1991,2020-12-03,252.21,Home
2001,1120,2022-10-29,114.4,Electronics
2002,1379,2020-01-11,428.51,Electronics
2003,1663,2022-12-23,223.41,Books
2004,540,2021-03-16,464.61,Sports
2005,1232,2022-10-27,76.62,Clothing
2006,1645,2020-05-20,327.64,Electronics
2007,1083,2021-06-10,180.9,Books
2008,1092,2020-07-19,312.96,Books
2009,519,2020-04-08,232.65,Books
2010,1495,2021-02-21,225.13,Sports
2011,1285,2020-12-15,265.65,Electronics
2012,342,2020-11-28,306.56,Electronics
2013,1918,2021-08-06,199.77,Clothing
2014,1622,2021-03-27,390.01,Electronics
2015,961,2022-03-18,246.4,Home
2016,1473,2022-10-28,497.59,Clothing
2017,1021,2022-02-07,147.48,Books
2018,1527,2021-06-14,51.96,Home
2019,1305,2022-04-16,354.94,Sports
2020,1251,2021-08-28,422.44,Sports
2021,1243,2022-10-26,397.41,Clothing
2022,916,2020-09-10,21.21,Clothing
2023,1986,2022-12-16,293.08,Books
2024,1750,2021-06-30,160.68,Clothing
2025,1352,2022-09-28,359.62,Home
2026,1338,2022-06-04,253.5,Electronics
2027,764,2021-07-14,72.15,Home
2028,845,2020-09-16,59.6,Clothing
2029,1887,2020-01-23,227.38,Books
2030,513,2022-06-01,128.64,Home
2031,491,2022-09-06,178.34,Electronics
2032,1167,2020-09-21,222.97,Home
2033,1817,2020-09-03,111.13,Home
2034,583,2022-05-24,123.78,Electronics
2035,1334,2022-09-13,384.57,Clothing
2036,1307,2022-11-24,161.79,Sports
2037,1295,2021-07-23,231.58,Sports
2038,1211,2021-08-03,383.09,Books
2039,608,2020-01-03,92.64,Clothing
2040,481,2020-10-11,15.48,Books
2041,635,2020-01-05,132.11,Electronics
2042,1543,2021-12-10,297.62,Home
2043,787,2022-01-04,400.94,Home
2044,1855,2020-08-10,335.18,Clothing
2045,958,2021-02-02,272.27,Electronics
2046,1508,2020-04-12,202.22,Sports
2047,1995,2020-02-04,246.58,Sports
2048,466,2021-01-22,438.18,Books
2049,637,2020-03-06,327.9,Home
2050,784,2021-04-13,95.11,Books
2051,1043,2020-04-04,414.73,Books
2052,1902,2021-12-29,243.32,Sports
2053,1312,2020-01-25,56.24,Clothing
2054,1774,2020-08-10,323.16,Electronics
2055,352,2020-03-17,313.25,Home
2056,774,2020-03-16,132.92,Home
2057,208,2022-12-18,390.46,Electronics
2058,1998,2020-05-06,396.47,Home
2059,1874,2020-11-24,219.32,Sports
2060,220,2020-05-23,296.14,Books
2061,1104,2022-12-07,454.42,Sports
2062,1452,2022-07-21,304.0,Sports
2063,1849,2020-10-02,135.45,Books
2064,357,2022-12-03,54.55,Sports
2065,872,2021-04-11,320.75,Books
2066,1598,2021-09-14,28.89,Books
2067,897,2022-07-10,329.53,Sports
2068,320,2021-02-16,96.31,Books
2069,1109,2021-09-09,68.89,Clothing
2070,750,2022-04-22,28.94,Sports
2071,1355,2022-02-14,67.64,Home
2072,1190,2022-05-31,440.2,Clothing
2073,1956,2021-11-26,201.43,Books
2074,1943,2022-01-04,219.18,Home
2075,1864,2022-04-04,459.27,Electronics
2076,1948,2020-02-23,287.14,Home
2077,1077,2022-04-16,268.6,Sports
2078,144,2020-10-13,101.62,Home
2079,614,2022-11-14,36.74,Clothing
2080,1519,2021-12-24,276.88,Books
2081,415,2022-09-22,284.65,Clothing
2082,1836,2020-03-14,113.81,Home
2083,137,2020-03-02,464.47,Home
2084,1052,2020-07-17,157.76,Books
2085,78,2022-07-21,278.92,Home
2086,1365,2021-12-19,107.06,Clothing
2087,1966,2020-04-21,401.94,Books
2088,749,2021-11-15,28.88,Electronics
2089,392,2020-07-20,298.17,Books
2090,713,2021-02-19,56.13,Home
2091,1586,2022-09-26,71.19,Sports
2092,1260,2022-11-11,356.6,Electronics
2093,1687,2022-07-11,469.52,Home
2094,1068,2020-01-06,223.85,Sports
2095,1704,2020-03-15,465.26,Home
